,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3
147,Hoofdstuk3,Afdeling3.7,Artikel3:46,,,,Een besluit dient te berusten op een deugdelijke motivering.,01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:46&z=2020-04-15&g=2020-04-15
148,Hoofdstuk3,Afdeling3.7,Artikel3:47,Lid1,,,De motivering wordt vermeld bij de bekendmaking van het besluit.,01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:47&lid=1&z=2020-04-15&g=2020-04-15
149,Hoofdstuk3,Afdeling3.7,Artikel3:47,Lid2,,,Daarbij wordt zo mogelijk vermeld krachtens welk wettelijk voorschrift het besluit wordt genomen.,01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:47&lid=2&z=2020-04-15&g=2020-04-15
150,Hoofdstuk3,Afdeling3.7,Artikel3:47,Lid3,,,"Indien de motivering in verband met de vereiste spoed niet aanstonds bij de bekendmaking van het besluit kan worden vermeld, verstrekt het bestuursorgaan deze binnen een week na de bekendmaking.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:47&lid=3&z=2020-04-15&g=2020-04-15
151,Hoofdstuk3,Afdeling3.7,Artikel3:47,Lid4,,,In dat geval zijn de  van overeenkomstige toepassing.artikelen 3:41 tot en met 3:43,01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:47&lid=4&z=2020-04-15&g=2020-04-15
152,Hoofdstuk3,Afdeling3.7,Artikel3:48,Lid1,,,De vermelding van de motivering kan achterwege blijven indien redelijkerwijs kan worden aangenomen dat daaraan geen behoefte bestaat.,01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:48&lid=1&z=2020-04-15&g=2020-04-15
153,Hoofdstuk3,Afdeling3.7,Artikel3:48,Lid2,,,"Verzoekt een belanghebbende binnen een redelijke termijn om de motivering, dan wordt deze zo spoedig mogelijk verstrekt.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:48&lid=2&z=2020-04-15&g=2020-04-15
154,Hoofdstuk3,Afdeling3.7,Artikel3:49,,,,"Ter motivering van een besluit of een onderdeel daarvan kan worden volstaan met een verwijzing naar een met het oog daarop uitgebracht advies, indien het advies zelf de motivering bevat en van het advies kennis is of wordt gegeven.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:49&z=2020-04-15&g=2020-04-15
155,Hoofdstuk3,Afdeling3.7,Artikel3:50,,,,"Indien het bestuursorgaan een besluit neemt dat afwijkt van een met het oog daarop krachtens wettelijk voorschrift uitgebracht advies, wordt zulks met de redenen voor de afwijking in de motivering vermeld.",01-01-1998,jci1.3:c:BWBR0005537&hoofdstuk=3&afdeling=3.7&artikel=3:50&z=2020-04-15&g=2020-04-15
156,Hoofdstuk6,Afdeling6.1,Artikel6:1,,,,De  en  zijn van overeenkomstige toepassing indien is voorzien in de mogelijkheid van bezwaar of beroep tegen andere handelingen van bestuursorganen dan besluiten.hoofdstukken 6,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.1&artikel=6:1&z=2020-04-15&g=2020-04-15
157,Hoofdstuk6,Afdeling6.1,Artikel6:2,,,,Voor de toepassing van wettelijke voorschriften over bezwaar en beroep worden met een besluit gelijkgesteld:,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.1&artikel=6:2&z=2020-04-15&g=2020-04-15
158,Hoofdstuk6,Afdeling6.1,Artikel6:2,Onderdeela,,,"de schriftelijke weigering een besluit te nemen, en",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.1&artikel=6:2&o=a&z=2020-04-15&g=2020-04-15
159,Hoofdstuk6,Afdeling6.1,Artikel6:2,Onderdeelb,,,het niet tijdig nemen van een besluit.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.1&artikel=6:2&o=b&z=2020-04-15&g=2020-04-15
160,Hoofdstuk6,Afdeling6.1,Artikel6:3,,,,"Een beslissing inzake de procedure ter voorbereiding van een besluit is niet vatbaar voor bezwaar of beroep, tenzij deze beslissing de belanghebbende los van het voor te bereiden besluit rechtstreeks in zijn belang treft.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.1&artikel=6:3&z=2020-04-15&g=2020-04-15
161,Hoofdstuk6,Afdeling6.2,Artikel6:4,Lid1,,,Het maken van bezwaar geschiedt door het indienen van een bezwaarschrift bij het bestuursorgaan dat het besluit heeft genomen.,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:4&lid=1&z=2020-04-15&g=2020-04-15
162,Hoofdstuk6,Afdeling6.2,Artikel6:4,Lid2,,,Het instellen van administratief beroep geschiedt door het indienen van een beroepschrift bij het beroepsorgaan.,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:4&lid=2&z=2020-04-15&g=2020-04-15
163,Hoofdstuk6,Afdeling6.2,Artikel6:4,Lid3,,,Het instellen van beroep bij een bestuursrechter geschiedt door het indienen van een beroepschrift bij die rechter.,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:4&lid=3&z=2020-04-15&g=2020-04-15
164,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid1,,,Het bezwaar- of beroepschrift wordt ondertekend en bevat ten minste:,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=1&z=2020-04-15&g=2020-04-15
165,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid1,Onderdeela,,de naam en het adres van de indiener;,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=1&o=a&z=2020-04-15&g=2020-04-15
166,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid1,Onderdeelb,,de dagtekening;,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=1&o=b&z=2020-04-15&g=2020-04-15
167,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid1,Onderdeelc,,een omschrijving van het besluit waartegen het bezwaar of beroep is gericht;,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=1&o=c&z=2020-04-15&g=2020-04-15
168,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid1,Onderdeeld,,de gronden van het bezwaar of beroep.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=1&o=d&z=2020-04-15&g=2020-04-15
169,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid2,,,"Bij het beroepschrift wordt zo mogelijk een afschrift van het besluit waarop het geschil betrekking heeft, overgelegd.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=2&z=2020-04-15&g=2020-04-15
170,Hoofdstuk6,Afdeling6.2,Artikel6:5,Lid3,,,"Indien het bezwaar- of beroepschrift in een vreemde taal is gesteld en een vertaling voor een goede behandeling van het bezwaar of beroep noodzakelijk is, dient de indiener zorg te dragen voor een vertaling.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:5&lid=3&z=2020-04-15&g=2020-04-15
171,Hoofdstuk6,Afdeling6.2,Artikel6:6,,,,"Het bezwaar of beroep kan niet-ontvankelijk worden verklaard, indien:",01-07-2004,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:6&z=2020-04-15&g=2020-04-15
172,Hoofdstuk6,Afdeling6.2,Artikel6:6,,,,mits de indiener de gelegenheid heeft gehad het verzuim te herstellen binnen een hem daartoe gestelde termijn.,01-07-2004,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:6&z=2020-04-15&g=2020-04-15
173,Hoofdstuk6,Afdeling6.2,Artikel6:6,Onderdeela,,,"niet is voldaan aan  of aan enig ander bij de wet gesteld vereiste voor het in behandeling nemen van het bezwaar of beroep, ofartikel 6:5",01-07-2004,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:6&o=a&z=2020-04-15&g=2020-04-15
174,Hoofdstuk6,Afdeling6.2,Artikel6:6,Onderdeelb,,,"het bezwaar- of beroepschrift geheel of gedeeltelijk is geweigerd op grond van ,artikel 2:15",01-07-2004,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:6&o=b&z=2020-04-15&g=2020-04-15
175,Hoofdstuk6,Afdeling6.2,Artikel6:7,,,,De termijn voor het indienen van een bezwaar- of beroepschrift bedraagt zes weken.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:7&z=2020-04-15&g=2020-04-15
176,Hoofdstuk6,Afdeling6.2,Artikel6:8,Lid1,,,De termijn vangt aan met ingang van de dag na die waarop het besluit op de voorgeschreven wijze is bekendgemaakt.,01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:8&lid=1&z=2020-04-15&g=2020-04-15
177,Hoofdstuk6,Afdeling6.2,Artikel6:8,Lid2,,,"De termijn voor het indienen van een bezwaarschrift tegen een besluit waartegen alleen door een of meer bepaalde belanghebbenden administratief beroep kon worden ingesteld, vangt aan met ingang van de dag na die waarop de beroepstermijn ongebruikt is verstreken.",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:8&lid=2&z=2020-04-15&g=2020-04-15
178,Hoofdstuk6,Afdeling6.2,Artikel6:8,Lid3,,,"De termijn voor het indienen van een beroepschrift tegen een besluit dat aan goedkeuring is onderworpen, vangt aan met ingang van de dag na die waarop het besluit, inhoudende de goedkeuring van dat besluit, op de voorgeschreven wijze is bekendgemaakt.",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:8&lid=3&z=2020-04-15&g=2020-04-15
179,Hoofdstuk6,Afdeling6.2,Artikel6:8,Lid4,,,"De termijn voor het indienen van een beroepschrift tegen een besluit dat is voorbereid met toepassing van  vangt aan met ingang van de dag na die waarop het besluit overeenkomstig , ter inzage is gelegd.afdeling 3.4",01-07-2005,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:8&lid=4&z=2020-04-15&g=2020-04-15
180,Hoofdstuk6,Afdeling6.2,Artikel6:9,Lid1,,,Een bezwaar- of beroepschrift is tijdig ingediend indien het voor het einde van de termijn is ontvangen.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:9&lid=1&z=2020-04-15&g=2020-04-15
181,Hoofdstuk6,Afdeling6.2,Artikel6:9,Lid2,,,"Bij verzending per post is een bezwaar- of beroepschrift tijdig ingediend indien het voor het einde van de termijn ter post is bezorgd, mits het niet later dan een week na afloop van de termijn is ontvangen.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:9&lid=2&z=2020-04-15&g=2020-04-15
182,Hoofdstuk6,Afdeling6.2,Artikel6:10,Lid1,,,Ten aanzien van een voor het begin van de termijn ingediend bezwaar- of beroepschrift blijft niet-ontvankelijkverklaring op grond daarvan achterwege indien het besluit ten tijde van de indiening:,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:10&lid=1&z=2020-04-15&g=2020-04-15
183,Hoofdstuk6,Afdeling6.2,Artikel6:10,Lid1,Onderdeela,,"wel reeds tot stand was gekomen, of",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:10&lid=1&o=a&z=2020-04-15&g=2020-04-15
184,Hoofdstuk6,Afdeling6.2,Artikel6:10,Lid1,Onderdeelb,,"nog niet tot stand was gekomen, maar de indiener redelijkerwijs kon menen dat dit wel reeds het geval was.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:10&lid=1&o=b&z=2020-04-15&g=2020-04-15
185,Hoofdstuk6,Afdeling6.2,Artikel6:10,Lid2,,,De behandeling van het bezwaar of beroep kan worden aangehouden tot het begin van de termijn.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:10&lid=2&z=2020-04-15&g=2020-04-15
186,Hoofdstuk6,Afdeling6.2,Artikel6:11,,,,Ten aanzien van een na afloop van de termijn ingediend bezwaar- of beroepschrift blijft niet-ontvankelijkverklaring op grond daarvan achterwege indien redelijkerwijs niet kan worden geoordeeld dat de indiener in verzuim is geweest.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:11&z=2020-04-15&g=2020-04-15
187,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid1,,,"Indien het beroep is gericht tegen het niet tijdig nemen van een besluit dan wel het niet tijdig bekendmaken van een van rechtswege verleende beschikking, is het niet aan een termijn gebonden.",28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=1&z=2020-04-15&g=2020-04-15
188,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid2,,,Het beroepschrift kan worden ingediend zodra:,28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=2&z=2020-04-15&g=2020-04-15
189,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid2,Onderdeela,,"het bestuursorgaan in gebreke is tijdig een besluit te nemen of een van rechtswege verleende beschikking bekend te maken, en",28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=2&o=a&z=2020-04-15&g=2020-04-15
190,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid2,Onderdeelb,,twee weken zijn verstreken na de dag waarop belanghebbende het bestuursorgaan schriftelijk heeft medegedeeld dat het in gebreke is.,28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=2&o=b&z=2020-04-15&g=2020-04-15
191,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid3,,,"Indien redelijkerwijs niet van de belanghebbende kan worden gevergd dat hij het bestuursorgaan in gebreke stelt, kan het beroepschrift worden ingediend zodra het bestuursorgaan in gebreke is tijdig een besluit te nemen.",28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=3&z=2020-04-15&g=2020-04-15
192,Hoofdstuk6,Afdeling6.2,Artikel6:12,Lid4,,,Het beroep is niet-ontvankelijk indien het beroepschrift onredelijk laat is ingediend.,28-12-2009,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:12&lid=4&z=2020-04-15&g=2020-04-15
193,Hoofdstuk6,Afdeling6.2,Artikel6:13,,,,"Geen beroep bij de bestuursrechter kan worden ingesteld door een belanghebbende aan wie redelijkerwijs kan worden verweten dat hij geen zienswijzen als bedoeld in  naar voren heeft gebracht, geen bezwaar heeft gemaakt of geen administratief beroep heeft ingesteld.artikel 3:15",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:13&z=2020-04-15&g=2020-04-15
194,Hoofdstuk6,Afdeling6.2,Artikel6:14,Lid1,,,"Het orgaan waarbij het bezwaar- of beroepschrift is ingediend, bevestigt de ontvangst daarvan schriftelijk.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:14&lid=1&z=2020-04-15&g=2020-04-15
195,Hoofdstuk6,Afdeling6.2,Artikel6:14,Lid2,,,"Het orgaan waarbij het beroepschrift is ingediend, geeft daarvan zo spoedig mogelijk kennis aan het bestuursorgaan dat het bestreden besluit heeft genomen.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:14&lid=2&z=2020-04-15&g=2020-04-15
196,Hoofdstuk6,Afdeling6.2,Artikel6:15,Lid1,,,"Indien het bezwaar- of beroepschrift wordt ingediend bij een onbevoegd bestuursorgaan of bij een onbevoegde bestuursrechter, wordt het, onder vermelding van de datum van ontvangst, zo spoedig mogelijk doorgezonden aan het bevoegde orgaan, onder gelijktijdige mededeling hiervan aan de afzender.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:15&lid=1&z=2020-04-15&g=2020-04-15
197,Hoofdstuk6,Afdeling6.2,Artikel6:15,Lid2,,,Het eerste lid is van overeenkomstige toepassing indien in plaats van een bezwaarschrift een beroepschrift is ingediend of omgekeerd.,12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:15&lid=2&z=2020-04-15&g=2020-04-15
198,Hoofdstuk6,Afdeling6.2,Artikel6:15,Lid3,,,"Het tijdstip van indiening bij het onbevoegde orgaan is bepalend voor de vraag of het bezwaar- of beroepschrift tijdig is ingediend, behoudens in geval van kennelijk onredelijk gebruik van procesrecht.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:15&lid=3&z=2020-04-15&g=2020-04-15
199,Hoofdstuk6,Afdeling6.2,Artikel6:16,,,,"Het bezwaar of beroep schorst niet de werking van het besluit waartegen het is gericht, tenzij bij of krachtens wettelijk voorschrift anders is bepaald.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:16&z=2020-04-15&g=2020-04-15
200,Hoofdstuk6,Afdeling6.2,Artikel6:17,,,,"Indien iemand zich laat vertegenwoordigen, stelt het orgaan dat bevoegd is op het bezwaar of beroep te beslissen, de op de zaak betrekking hebbende stukken in ieder geval ter beschikking aan de gemachtigde.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:17&z=2020-04-15&g=2020-04-15
201,Hoofdstuk6,Afdeling6.2,Artikel6:18,,,,Vervallen,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:18&z=2020-04-15&g=2020-04-15
202,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid1,,,"Het bezwaar of beroep heeft van rechtswege mede betrekking op een besluit tot intrekking, wijziging of vervanging van het bestreden besluit, tenzij partijen daarbij onvoldoende belang hebben.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=1&z=2020-04-15&g=2020-04-15
203,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid2,,,"Het eerste lid geldt ook indien het bezwaar is gemaakt of het beroep is ingesteld nadat het bestuursorgaan het bestreden besluit heeft ingetrokken, gewijzigd of vervangen.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=2&z=2020-04-15&g=2020-04-15
204,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid3,,,Het bestuursorgaan stelt het nieuwe besluit onverwijld ter beschikking aan het orgaan waarbij het beroep aanhangig is.,12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=3&z=2020-04-15&g=2020-04-15
205,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid4,,,"Indien een ander orgaan een bezwaar- of beroepschrift tegen het nieuwe besluit ontvangt, zendt het dit met toepassing van , door.artikel 6:15, eerste en tweede lid",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=4&z=2020-04-15&g=2020-04-15
206,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid5,,,"De bestuursrechter kan het beroep tegen het nieuwe besluit echter verwijzen naar een ander orgaan, indien behandeling door dit orgaan gewenst is.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=5&z=2020-04-15&g=2020-04-15
207,Hoofdstuk6,Afdeling6.2,Artikel6:19,Lid6,,,Intrekking of vervanging van het bestreden besluit staat niet in de weg aan vernietiging van dat besluit indien de indiener van het bezwaar- of beroepschrift daarbij belang heeft.,12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:19&lid=6&z=2020-04-15&g=2020-04-15
208,Hoofdstuk6,Afdeling6.2,Artikel6:20,Lid1,,,"Indien het beroep zich richt tegen het niet tijdig nemen van een besluit, blijft het bestuursorgaan verplicht dit besluit te nemen, tenzij de belanghebbende daarbij als gevolg van de beslissing op het beroep geen belang meer heeft.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:20&lid=1&z=2020-04-15&g=2020-04-15
209,Hoofdstuk6,Afdeling6.2,Artikel6:20,Lid2,,,Het bestuursorgaan stelt een besluit als bedoeld in het eerste lid onverwijld ter beschikking aan het orgaan waarbij het beroep aanhangig is.,12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:20&lid=2&z=2020-04-15&g=2020-04-15
210,Hoofdstuk6,Afdeling6.2,Artikel6:20,Lid3,,,"Het beroep tegen het niet tijdig nemen van een besluit heeft mede betrekking op het alsnog genomen besluit, tenzij dit geheel aan het beroep tegemoet komt.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:20&lid=3&z=2020-04-15&g=2020-04-15
211,Hoofdstuk6,Afdeling6.2,Artikel6:20,Lid4,,,"De beslissing op het beroep kan echter worden verwezen naar een ander orgaan waarbij bezwaar of beroep tegen het alsnog genomen besluit aanhangig is, dan wel kan of kon worden gemaakt of ingesteld.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:20&lid=4&z=2020-04-15&g=2020-04-15
212,Hoofdstuk6,Afdeling6.2,Artikel6:20,Lid5,,,"Het beroep tegen het niet tijdig nemen van een besluit kan alsnog gegrond worden verklaard, indien de indiener van het beroepschrift daarbij belang heeft.",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:20&lid=5&z=2020-04-15&g=2020-04-15
213,Hoofdstuk6,Afdeling6.2,Artikel6:21,Lid1,,,Het bezwaar of beroep kan schriftelijk worden ingetrokken.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:21&lid=1&z=2020-04-15&g=2020-04-15
214,Hoofdstuk6,Afdeling6.2,Artikel6:21,Lid2,,,Tijdens het horen kan de intrekking ook mondeling geschieden.,01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:21&lid=2&z=2020-04-15&g=2020-04-15
215,Hoofdstuk6,Afdeling6.2,Artikel6:22,,,,"Een besluit waartegen bezwaar is gemaakt of beroep is ingesteld, kan, ondanks schending van een geschreven of ongeschreven rechtsregel of algemeen rechtsbeginsel, door het orgaan dat op het bezwaar of beroep beslist in stand worden gelaten indien aannemelijk is dat de belanghebbenden daardoor niet zijn benadeeld.",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:22&z=2020-04-15&g=2020-04-15
216,Hoofdstuk6,Afdeling6.2,Artikel6:23,Lid1,,,"Indien beroep kan worden ingesteld tegen de beslissing op het bezwaar of beroep, wordt daarvan bij de bekendmaking van de beslissing melding gemaakt.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:23&lid=1&z=2020-04-15&g=2020-04-15
217,Hoofdstuk6,Afdeling6.2,Artikel6:23,Lid2,,,"Hierbij wordt vermeld door wie, binnen welke termijn en bij welk orgaan beroep kan worden ingesteld.",01-01-1994,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:23&lid=2&z=2020-04-15&g=2020-04-15
218,Hoofdstuk6,Afdeling6.2,Artikel6:24,,,,"Deze afdeling is met uitzondering van  van overeenkomstige toepassing indien hoger beroep, incidenteel hoger beroep, beroep in cassatie of incidenteel beroep in cassatie kan worden ingesteld.artikel 6:12",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=6&afdeling=6.2&artikel=6:24&z=2020-04-15&g=2020-04-15
219,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,,,"Degene aan wie het recht is toegekend beroep bij een bestuursrechter in te stellen, dient alvorens beroep in te stellen bezwaar te maken, tenzij:",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&z=2020-04-15&g=2020-04-15
220,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeela,,"het besluit in bezwaar of in administratief beroep is genomen,",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=a&z=2020-04-15&g=2020-04-15
221,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeelb,,"het besluit aan goedkeuring is onderworpen,",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=b&z=2020-04-15&g=2020-04-15
222,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeelc,,"het besluit een goedkeuring of een weigering daarvan inhoudt,",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=c&z=2020-04-15&g=2020-04-15
223,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeeld,,"het besluit is voorbereid met toepassing van ,afdeling 3.4",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=d&z=2020-04-15&g=2020-04-15
224,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeele,,"het besluit is genomen op basis van een uitspraak waarin de bestuursrechter met toepassing van , heeft bepaald dat  geheel of gedeeltelijk buiten toepassing blijft,artikel 8:72, vierde lid, onderdeel a",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=e&z=2020-04-15&g=2020-04-15
225,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeelf,,"het beroep zich richt tegen het niet tijdig nemen van een besluit,",01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=f&z=2020-04-15&g=2020-04-15
226,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid1,Onderdeelg,,het besluit is genomen op grond van een voorschrift als genoemd in de bij deze wet behorende Regeling rechtstreeks beroep dan wel het besluit anderszins in die regeling is omschreven.,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=1&o=g&z=2020-04-15&g=2020-04-15
227,Hoofdstuk7,Afdeling7.1,Artikel7:1,Lid2,,,Tegen de beslissing op het bezwaar kan beroep worden ingesteld met toepassing van de voorschriften die gelden voor het instellen van beroep tegen het besluit waartegen bezwaar is gemaakt.,01-01-2013,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1&lid=2&z=2020-04-15&g=2020-04-15
228,Hoofdstuk7,Afdeling7.1,Artikel7:1a,Lid1,,,"In het bezwaarschrift kan de indiener het bestuursorgaan verzoeken in te stemmen met rechtstreeks beroep bij de bestuursrechter, zulks in afwijking van .artikel 7:1",12-06-2017,jci1.3:c:BWBR0005537&hoofdstuk=7&afdeling=7.1&artikel=7:1a&lid=1&z=2020-04-15&g=2020-04-15
