,Nummer,Lid,Opsomming niveau 1,Opsomming niveau 2,Opsomming niveau 3,Zin,Brontekst,Versie,jci 1.3
323,Hoofdstuk4,Paragraaf6,Artikel4.17,Lid1,,,De aan het Rijk toebehorende en toevertrouwde gelden en geldswaardige papieren worden in de schatkist van het Rijk aangehouden.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.17&lid=1&z=2020-01-01&g=2020-01-01
324,Hoofdstuk4,Paragraaf6,Artikel4.17,Lid2,,,Onze Minister van Financin is belast met het centraal beheer van de schatkist van het Rijk. Dit beheer omvat het beheer van de centrale kassen van het Rijk en de cordinatie van het beheer van de departementale kassen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.17&lid=2&z=2020-01-01&g=2020-01-01
325,Hoofdstuk4,Paragraaf6,Artikel4.17,Lid3,,,Onze Minister van Financin kan aan de ambtenaren die belast zijn met het beheer van departementale kassen algemene aanwijzingen geven voor het beheer van die kassen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.17&lid=3&z=2020-01-01&g=2020-01-01
326,Hoofdstuk4,Paragraaf6,Artikel4.17,Lid4,,,Onze Minister van Financin is belast met de centrale administratie van de schatkist van het Rijk.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.17&lid=4&z=2020-01-01&g=2020-01-01
327,Hoofdstuk4,Paragraaf6,Artikel4.17,Lid5,,,"Onze Minister van Financin neemt jaarlijks, nadat de dechargeverlening, bedoeld in  heeft plaatsgevonden, de saldi van de begrotingsontvangsten en de begrotingsuitgaven op de departementale en niet-departementale saldibalansen over in de centrale administratie van de schatkist van het Rijk.artikel 2.40",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.17&lid=5&z=2020-01-01&g=2020-01-01
328,Hoofdstuk4,Paragraaf6,Artikel4.18,,,,Onze Minister van Financin is belast met:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.18&z=2020-01-01&g=2020-01-01
329,Hoofdstuk4,Paragraaf6,Artikel4.18,Onderdeela,,,het beheer van de staatsschuld;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.18&o=a&z=2020-01-01&g=2020-01-01
330,Hoofdstuk4,Paragraaf6,Artikel4.18,Onderdeelb,,,het sluiten van overeenkomsten tot het aangaan van geldleningen door de staat voor de tekortfinanciering en de herfinanciering van aflopende geldleningen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.18&o=b&z=2020-01-01&g=2020-01-01
331,Hoofdstuk4,Paragraaf6,Artikel4.19,Lid1,,,"Onze Minister van Financin is in afwijking van , belast met het materieelbeheer voor zover dat betrekking heeft op de overtollige roerende zaken van het Rijk.artikel 4.1, tweede lid, aanhef en onderdeel e",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.19&lid=1&z=2020-01-01&g=2020-01-01
332,Hoofdstuk4,Paragraaf6,Artikel4.19,Lid2,,,Onze Minister van Financin is belast met het afstoten van overtollige roerende zaken van het Rijk.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.19&lid=2&z=2020-01-01&g=2020-01-01
333,Hoofdstuk4,Paragraaf6,Artikel4.19,Lid3,,,Onze Minister van Financin is mede belast met het beheer van de leningen en garanties die door Onze Ministers aan een derde zijn verstrekt met uitzondering van de leningen en garanties die bij of krachtens de wet zijn bepaald.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.19&lid=3&z=2020-01-01&g=2020-01-01
334,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,,,Onze Minister van Financin stelt voor het Rijk nadere regels over:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&z=2020-01-01&g=2020-01-01
335,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeela,,"het inrichten van de rijksbegroting, bedoeld in , en van de verantwoording van het Rijk, bedoeld in ;artikel 2.1",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=a&z=2020-01-01&g=2020-01-01
336,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeelb,,het begrotings- en het verantwoordingsproces;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=b&z=2020-01-01&g=2020-01-01
337,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeelc,,de begrotings- en de verantwoordingsinformatie;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=c&z=2020-01-01&g=2020-01-01
338,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeeld,,het begrotingsbeheer en het financieel beheer;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=d&z=2020-01-01&g=2020-01-01
339,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeele,,de financile administratie;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=e&z=2020-01-01&g=2020-01-01
340,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid1,Onderdeelf,,het verrichten van privaatrechtelijke rechtshandelingen namens de Staat.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=1&o=f&z=2020-01-01&g=2020-01-01
341,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,,,Onze Minister van Financin kan voor het Rijk regels stellen over:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&z=2020-01-01&g=2020-01-01
342,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeela,,"de samenstelling, de organisatie en de doelen van een periodiek interdepartementaal overleg over financieel-economische aangelegenheden;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=a&z=2020-01-01&g=2020-01-01
343,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeelb,,"de samenstelling, de organisatie, de taken en de informatievoorziening van het adviesorgaan van een ministerie met betrekking tot audit- en bedrijfsvoeringsaangelegenheden;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=b&z=2020-01-01&g=2020-01-01
344,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeelc,,het materieelbeheer voor zover dat betrekking heeft op de roerende zaken van het Rijk en de administraties die ten behoeve van dat materieelbeheer worden bijgehouden;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=c&z=2020-01-01&g=2020-01-01
345,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeeld,,het afstoten van overtollige roerende zaken van het Rijk;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=d&z=2020-01-01&g=2020-01-01
346,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeele,,het toepassen van financile beleidsinstrumenten;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=e&z=2020-01-01&g=2020-01-01
347,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeelf,,"de voorstellen, voornemens en toezeggingen, bedoeld in , en het periodiek onderzoeken van de doeltreffendheid en doelmatigheid van het beleid en de bedrijfsvoering;artikel 3.1, aanhef",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=f&z=2020-01-01&g=2020-01-01
348,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid2,Onderdeelg,,de inrichting en het beheer van de agentschappen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=2&o=g&z=2020-01-01&g=2020-01-01
349,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid3,,,"De regels, bedoeld in het eerste lid, onderdelen a en c, en het tweede lid, onderdeel f, worden niet vastgesteld, dan nadat daarover op hoofdlijnen overleg met de Tweede Kamer der Staten-Generaal is gevoerd.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=3&z=2020-01-01&g=2020-01-01
350,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid4,,,Bij algemene maatregel van bestuur worden regels gesteld over:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=4&z=2020-01-01&g=2020-01-01
351,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid4,Onderdeela,,de taken en de organisatie van het dienstonderdeel van een ministerie dat belast is met financieel-economische aangelegenheden;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=4&o=a&z=2020-01-01&g=2020-01-01
352,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid4,Onderdeelb,,"de taken, de organisatie en de kwaliteitsbeheersing van de Auditdienst Rijk.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=4&o=b&z=2020-01-01&g=2020-01-01
353,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid5,,,Onze Minister van Binnenlandse Zaken en Koninkrijksrelaties kan voor het Rijk regels stellen over:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=5&z=2020-01-01&g=2020-01-01
354,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid5,Onderdeela,,het materieelbeheer voor zover dat betrekking heeft op de onroerende zaken van het Rijk en de administraties die ten behoeve van dat materieelbeheer worden bijgehouden;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=5&o=a&z=2020-01-01&g=2020-01-01
355,Hoofdstuk4,Paragraaf6,Artikel4.20,Lid5,Onderdeelb,,het privaatrechtelijk beheer van de onroerende zaken van het Rijk.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=4&paragraaf=6&artikel=4.20&lid=5&o=b&z=2020-01-01&g=2020-01-01
356,Hoofdstuk5,Paragraaf1,Artikel5.1,Lid1,,,Onze Minister van Financin wijst op grond van het bepaalde in dit hoofdstuk in overeenstemming met Onze Minister die het aangaat aan:,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=1&artikel=5.1&lid=1&z=2020-01-01&g=2020-01-01
357,Hoofdstuk5,Paragraaf1,Artikel5.1,Lid1,Onderdeela,,"de rechtspersonen die schatkistbankieren, bedoeld in de , en ;artikelen 5.2, eerste en derde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=1&artikel=5.1&lid=1&o=a&z=2020-01-01&g=2020-01-01
358,Hoofdstuk5,Paragraaf1,Artikel5.1,Lid1,Onderdeelb,,"de rechtspersonen die hun liquide middelen uitzetten, bedoeld in .artikel 5.7",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=1&artikel=5.1&lid=1&o=b&z=2020-01-01&g=2020-01-01
359,Hoofdstuk5,Paragraaf1,Artikel5.1,Lid2,,,"Onze Minister van Financin maakt de aanwijzing, bedoeld in het eerste lid, openbaar. De aanwijzing is een besluit als bedoeld in .artikel 1:3, eerste lid, van de Algemene wet bestuursrecht",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=1&artikel=5.1&lid=2&z=2020-01-01&g=2020-01-01
360,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid1,,,"Een rechtspersoon met een wettelijke taak is gehouden om te schatkistbankieren, met uitzondering van de rechtspersonen met een wettelijke taak, bedoeld in het tweede lid.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=1&z=2020-01-01&g=2020-01-01
361,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,,,"Een rechtspersoon met een wettelijke taak is niet gehouden om te schatkistbankieren, indien:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&z=2020-01-01&g=2020-01-01
362,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,Onderdeela,,de bij of krachtens de wet geregelde taak overwegend een private taak is;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&o=a&z=2020-01-01&g=2020-01-01
363,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,Onderdeelb,,de bij of krachtens de wet geregelde taak het aantrekken van financile middelen met als doel het uitzetten daarvan bij derden omvat;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&o=b&z=2020-01-01&g=2020-01-01
364,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,Onderdeelc,,de bij of krachtens de wet geregelde taak in verhouding tot de andere taken die aan de rechtspersoon zijn opgedragen gering is;,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&o=c&z=2020-01-01&g=2020-01-01
365,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,Onderdeeld,,de liquide activa of de jaarlijkse ontvangsten van de rechtspersoon onder de door Onze Minister van Financin te bepalen bedragen blijven; of,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&o=d&z=2020-01-01&g=2020-01-01
366,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid2,Onderdeele,,de rechtspersoon met een wettelijke taak door Onze Minister van Financin is uitgezonderd.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=2&o=e&z=2020-01-01&g=2020-01-01
367,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid3,,,"Een rechtspersoon met een publieke taak is gehouden om te schatkistbankieren, indien de publieke taak van die rechtspersoon naar het oordeel van Onze Minister van Financin een risicoarm beheer van de publieke liquide middelen verlangt.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=3&z=2020-01-01&g=2020-01-01
368,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid4,,,"Het eerste en derde lid zijn niet van toepassing op de private, liquide middelen van de rechtspersoon met een wettelijke of publieke taak, indien die liquide middelen op een adequate wijze separaat in de jaarrekening van de rechtspersoon worden verantwoord.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=4&z=2020-01-01&g=2020-01-01
369,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid5,,,"Onze Minister van Financin kan op verzoek van een rechtspersoon, bedoeld in het eerste en derde lid, bepaalde publieke liquide middelen van die rechtspersoon uitzonderen van de verplichting om te schatkistbankieren, indien:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=5&z=2020-01-01&g=2020-01-01
370,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid5,Onderdeela,,"de rechtspersoon de noodzaak van de uitzondering voor de bedrijfsvoering voldoende aannemelijk maakt, en",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=5&o=a&z=2020-01-01&g=2020-01-01
371,Hoofdstuk5,Paragraaf2,Artikel5.2,Lid5,Onderdeelb,,naar het oordeel van Onze Minister van Financin geen afbreuk wordt gedaan aan een doelmatig en risicoarm beheer van liquide middelen.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.2&lid=5&o=b&z=2020-01-01&g=2020-01-01
372,Hoofdstuk5,Paragraaf2,Artikel5.3,,,,"Indien een subsidie ten laste van de rijksbegroting door middel van voorschotbetalingen wordt verleend, kan Onze Minister die het aangaat in overeenstemming met Onze Minister van Financin bepalen dat de subsidieontvanger, niet zijnde een natuurlijke persoon, met betrekking tot de voorschotbetalingen gehouden is om te schatkistbankieren.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.3&z=2020-01-01&g=2020-01-01
373,Hoofdstuk5,Paragraaf2,Artikel5.4,Lid1,,,"Een rechtspersoon die publieke liquide middelen beheert en een rechtspersoon met een wettelijke taak, bedoeld in , kan op zijn verzoek schatkistbankieren, indien een risicoarm beheer van die middelen naar het oordeel van Onze Minister van Financin wenselijk is. De rechtspersoon dient hiervoor een verzoek bij Onze Minister van Financin in.artikel 5.2, tweede lid, aanhef en onderdelen c tot en met e",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.4&lid=1&z=2020-01-01&g=2020-01-01
374,Hoofdstuk5,Paragraaf2,Artikel5.4,Lid2,,,"Het eerste lid is niet van toepassing op de private, liquide middelen van de rechtspersoon, bedoeld in het eerste lid, indien die liquide middelen op een adequate wijze separaat in de jaarrekening van de rechtspersoon worden verantwoord.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=2&artikel=5.4&lid=2&z=2020-01-01&g=2020-01-01
375,Hoofdstuk5,Paragraaf3,Artikel5.5,Lid1,,,"Onverminderd het elders bij of krachtens de wet bepaalde kan Onze Minister van Financin in overeenstemming met Onze Minister die het aangaat aan een rechtspersoon als bedoeld in , een lening of een rekening-courantkrediet ten laste van de begroting van Nationale Schuld verstrekken.artikel 5.2, eerste en derde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.5&lid=1&z=2020-01-01&g=2020-01-01
376,Hoofdstuk5,Paragraaf3,Artikel5.5,Lid2,,,"Een lening wordt verstrekt voor het financieren van investeringen in vaste activa, die benodigd zijn voor het uitvoeren van de wettelijke of publieke taak van de rechtspersoon.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.5&lid=2&z=2020-01-01&g=2020-01-01
377,Hoofdstuk5,Paragraaf3,Artikel5.5,Lid3,,,Een rekening-courantkrediet wordt verstrekt voor het overbruggen van een tijdelijk liquiditeitstekort van de rechtspersoon.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.5&lid=3&z=2020-01-01&g=2020-01-01
378,Hoofdstuk5,Paragraaf3,Artikel5.5,Lid4,,,"Indien in enig jaar een rechtspersoon waaraan een lening of een rekening-courant krachtens het eerste lid is verstrekt in gebreke blijft de daaruit voortvloeiende verplichtingen tot het betalen van rente of aflossing na te komen, kan Onze Minister van Financin het bedrag van die verplichtingen ten laste van de departementale begroting van Onze Minister die het aangaat overboeken naar de begroting van Nationale Schuld.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.5&lid=4&z=2020-01-01&g=2020-01-01
379,Hoofdstuk5,Paragraaf3,Artikel5.5,Lid5,,,"In afwijking van het vierde lid kan Onze Minister van Financin het bedrag van de verplichtingen tot het betalen van rente of aflossing naar een andere begroting overboeken, indien Onze Minister die verantwoordelijk is voor het beheer van de andere begroting daarmee instemt.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.5&lid=5&z=2020-01-01&g=2020-01-01
380,Hoofdstuk5,Paragraaf3,Artikel5.6,Lid1,,,"Onze Minister van Financin kan in overeenstemming met Onze Minister die het aangaat aan een rechtspersoon als bedoeld in , een lening of een rekening-courantkrediet ten laste van de begroting van Nationale Schuld verstrekken.artikel 5.4",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.6&lid=1&z=2020-01-01&g=2020-01-01
381,Hoofdstuk5,Paragraaf3,Artikel5.6,Lid2,,,", is van overeenkomstige toepassing.Artikel 5.5, tweede tot en met vijfde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=3&artikel=5.6&lid=2&z=2020-01-01&g=2020-01-01
382,Hoofdstuk5,Paragraaf4,Artikel5.7,Lid1,,,"Een rechtspersoon met een wettelijke taak als bedoeld in , is gehouden om zijn liquide middelen uit te zetten in de vorm van producten die voldoen aan door Onze Minister van Financin te stellen eisen.artikel 5.2, tweede lid, aanhef en onder d en e",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=4&artikel=5.7&lid=1&z=2020-01-01&g=2020-01-01
383,Hoofdstuk5,Paragraaf4,Artikel5.7,Lid2,,,"Het eerste lid is niet van toepassing op de private, liquide middelen van een rechtspersoon met een wettelijke taak, indien die liquide middelen op een adequate wijze separaat in de jaarrekening van de rechtspersoon worden verantwoord.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=4&artikel=5.7&lid=2&z=2020-01-01&g=2020-01-01
384,Hoofdstuk5,Paragraaf4,Artikel5.7,Lid3,,,Dit artikel is niet van toepassing op de rechtspersonen met een wettelijke taak waarvoor door Onze Minister die het aangaat regels over het uitzetten van liquide middelen zijn gesteld.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=4&artikel=5.7&lid=3&z=2020-01-01&g=2020-01-01
385,Hoofdstuk5,Paragraaf4,Artikel5.8,Lid1,,,"Het aantrekken van financile middelen door de rechtspersonen, bedoeld in de ,  en , met als doel door het uitzetten ervan additionele financile middelen te verwerven, is verboden.artikelen 5.2, eerste en derde lid",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=4&artikel=5.8&lid=1&z=2020-01-01&g=2020-01-01
386,Hoofdstuk5,Paragraaf4,Artikel5.8,Lid2,,,"Het eerste lid is niet van toepassing op de private, liquide middelen van een rechtspersoon, indien die liquide middelen op een adequate wijze separaat in de jaarrekening van de rechtspersoon worden verantwoord.",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=4&artikel=5.8&lid=2&z=2020-01-01&g=2020-01-01
387,Hoofdstuk5,Paragraaf5,Artikel5.9,,,,Onze Minister van Financin kan nadere regels stellen over het bepaalde in de .artikelen 5.1 tot en met 5.8,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=5&paragraaf=5&artikel=5.9&z=2020-01-01&g=2020-01-01
388,Hoofdstuk6,Paragraaf1,Artikel6.1,,,,"Onverminderd het elders bij wet of EU-verordening bepaalde, houdt Onze Minister die het aangaat, toezicht op:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&z=2020-01-01&g=2020-01-01
389,Hoofdstuk6,Paragraaf1,Artikel6.1,Onderdeela,,,"rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen die een beroep of bedrijf uitoefenen die direct, indirect of voorwaardelijk:",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&o=a&z=2020-01-01&g=2020-01-01
390,Hoofdstuk6,Paragraaf1,Artikel6.1,Onderdeela,Onderdeel1,,"een subsidie, lening, garantie of een bijdrage in natura met kenmerken van een subsidie, lening of garantie ten laste van de rijksbegroting hebben ontvangen;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&o=a&o=1&z=2020-01-01&g=2020-01-01
391,Hoofdstuk6,Paragraaf1,Artikel6.1,Onderdeela,Onderdeel2,,"een fiscale tegemoetkoming inzake speur- en ontwikkelingswerk, een energie-investering, een milieu-investering of een investering in huurwoningen hebben ontvangen ten behoeve waarvan door Onze Minister die het aangaat een verklaring is afgegeven of een aanwijzing bij ministerile regeling heeft plaatsgevonden;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&o=a&o=2&z=2020-01-01&g=2020-01-01
392,Hoofdstuk6,Paragraaf1,Artikel6.1,Onderdeelb,,,"rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen die een beroep of bedrijf uitoefenen en die direct, indirect of voorwaardelijk een subsidie, lening of garantie ten laste van de EU-begroting hebben ontvangen, voor zover aan de lidstaat van de Europese Unie het toezicht op en de controle van die subsidie, lening of garantie en het beheer daarvan is opgelegd;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&o=b&z=2020-01-01&g=2020-01-01
393,Hoofdstuk6,Paragraaf1,Artikel6.1,Onderdeelc,,,rechtspersonen met een wettelijke taak.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.1&o=c&z=2020-01-01&g=2020-01-01
394,Hoofdstuk6,Paragraaf1,Artikel6.2,,,,"Het toezicht, bedoeld in , is gericht op:artikel 6.1",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.2&z=2020-01-01&g=2020-01-01
395,Hoofdstuk6,Paragraaf1,Artikel6.2,Onderdeela,,,"de naleving van de voorwaarden die aan het beheer en de verantwoording van de subsidie, lening, garantie, bijdrage in natura of de fiscale tegemoetkoming worden gesteld door de rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in ;artikel 6.1, onder a",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.2&o=a&z=2020-01-01&g=2020-01-01
396,Hoofdstuk6,Paragraaf1,Artikel6.2,Onderdeelb,,,"de nakoming van de verplichting die aan de lidstaat van de Europese Unie is opgelegd door de rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in ;artikel 6.1, onder b",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.2&o=b&z=2020-01-01&g=2020-01-01
397,Hoofdstuk6,Paragraaf1,Artikel6.2,Onderdeelc,,,de doelmatige en doeltreffende uitvoering van de wettelijke taak en de naleving van de voorwaarden die bij of krachtens de wet aan het beheer van de publieke financile middelen worden gesteld door rechtspersonen met een wettelijke taak.,01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.2&o=c&z=2020-01-01&g=2020-01-01
398,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid1,,,"De rechtspersonen, commanditaire vennootschappen, vennootschappen onder firma en natuurlijke personen, bedoeld in , zijn gehouden op verzoek van Onze Minister die het aangaat, de volgende informatie te verstrekken:artikel 6.1, onderdeel a tot en met c",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=1&z=2020-01-01&g=2020-01-01
399,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid1,Onderdeela,,"de jaarrekeningen, jaarverslagen en de aan de jaarrekeningen en jaarverslagen toegevoegde overige gegevens;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=1&o=a&z=2020-01-01&g=2020-01-01
400,Hoofdstuk6,Paragraaf1,Artikel6.3,Lid1,Onderdeelb,,"de verantwoordingen, gegevens en documenten die nodig zijn voor de definitieve vaststelling van de subsidie, lening, garantie of bijdrage in natura met kenmerken van een subsidie, lening of garantie;",01-01-2018,jci1.3:c:BWBR0039429&hoofdstuk=6&paragraaf=1&artikel=6.3&lid=1&o=b&z=2020-01-01&g=2020-01-01
